SID,entry,evaluation,replacement
SKE-234,dog,FOUND,dog
SKE-234,cat,FOUND,cat
SKE-234,pig,FOUND,pig
SKE-234,horse,FOUND,horse
SKE-234,cow,FOUND,cow
SKE-234,chicken,FOUND,chicken
SKE-234,rooster,FOUND,rooster
SKE-234,duck,FOUND,duck
SKE-234,sheep,FOUND,sheep
SMK-401,dog,FOUND,dog
SMK-401,cat,FOUND,cat
SMK-401,african,EXCLUDE,EXCLUDE
SMK-401,monkey,FOUND,monkey
SMK-401,dolphin,FOUND,dolphin
SMK-401,fish,FOUND,fish
SMK-401,goldfish,FOUND,goldfish
SMK-401,shark,FOUND,shark
SMK-401,deer,FOUND,deer
SMK-401,buck,FOUND,buck
SMK-401,squirrel,FOUND,squirrel
SMK-401,american,EXCLUDE,EXCLUDE
SMK-401,beaver,FOUND,beaver
SMK-401,bird,FOUND,bird
SMK-401,eagle,FOUND,eagle
SMK-401,tiger,FOUND,tiger
SMK-401,feline,FOUND,feline
SMK-401,lion,FOUND,lion
SMK-401,elephant,FOUND,elephant
SMK-401,skunk,FOUND,skunk
SMK-401,moose,FOUND,moose
SMK-401,goose,FOUND,goose
SMK-401,turkey,FOUND,turkey
SNI-300,dolphin,FOUND,dolphin
SNI-300,killer,REPLACE,killdeer
SNI-300,whale,FOUND,whale
SNI-300,shark,FOUND,shark
SNI-300,water,EXCLUDE,EXCLUDE
SNI-300,penguin,FOUND,penguin
SNI-300,african,EXCLUDE,EXCLUDE
SNI-300,elephant,FOUND,elephant
SNI-300,alligator,FOUND,alligator
SNI-300,lizard,FOUND,lizard
SNI-300,feline,FOUND,feline
SNI-300,tiger,FOUND,tiger
SNI-300,leopard,FOUND,leopard
SNI-300,jaguar,FOUND,jaguar
SNI-300,dog,FOUND,dog
SNI-300,cat,FOUND,cat
SNI-300,parrot,FOUND,parrot
SNI-300,horse,FOUND,horse
SNR-308,panther,FOUND,panther
SNR-308,tiger,FOUND,tiger
SNR-308,feline,FOUND,feline
SNR-308,dog,FOUND,dog
SNR-308,shepherd,FOUND,shepherd
SNR-308,pigeon,FOUND,pigeon
SNR-308,falcon,FOUND,falcon
SNR-308,eagle,FOUND,eagle
SNR-308,fox,FOUND,fox
SNR-308,wolf,FOUND,wolf
SNR-308,bear,FOUND,bear
SNR-308,buffalo,FOUND,buffalo
SNR-308,australian,EXCLUDE,EXCLUDE
SNR-308,polar,FOUND,polar
SNR-308,penguin,FOUND,penguin
SNR-308,kitten,FOUND,kitten
SNT-310,penguin,FOUND,penguin
SNT-310,elephant,FOUND,elephant
SNT-310,zebra,FOUND,zebra
SNT-310,bird,FOUND,bird
SNT-310,frog,FOUND,frog
SNT-310,dog,FOUND,dog
SNT-310,cat,FOUND,cat
SNT-310,bird,FOUND,bird
SNT-310,pigeon,FOUND,pigeon
SNT-310,bird,FOUND,bird
SNT-310,pig,FOUND,pig
SNT-310,cow,FOUND,cow
SNT-310,horse,FOUND,horse
SNT-310,insect,FOUND,insect
SNT-310,squirrel,FOUND,squirrel
SNT-310,mouse,FOUND,mouse
SNT-310,skunk,FOUND,skunk
SNT-310,american,EXCLUDE,EXCLUDE
SNT-310,fox,FOUND,fox
SNT-310,bear,FOUND,bear
SNT-310,lion,FOUND,lion
SNT-310,tiger,FOUND,tiger
SNT-310,panther,FOUND,panther
SNT-310,cougar,FOUND,cougar
SNT-310,moose,FOUND,moose
SNT-310,caribou,FOUND,caribou
SNT-310,deer,FOUND,deer
SNV-312,cat,FOUND,cat
SNV-312,dog,FOUND,dog
SNV-312,fish,FOUND,fish
SNV-312,turtle,FOUND,turtle
SNV-312,bird,FOUND,bird
SNV-312,alligator,FOUND,alligator
SNV-312,tiger,FOUND,tiger
SNV-312,lion,FOUND,lion
SNV-312,monkey,FOUND,monkey
SNV-312,african,EXCLUDE,EXCLUDE
SNV-312,elephant,FOUND,elephant
SNV-312,snake,FOUND,snake
SNV-312,frog,FOUND,frog
SNV-312,worm,FOUND,worm
SNV-312,bear,FOUND,bear
SNV-312,wolf,FOUND,wolf
SNV-312,kangaroo,FOUND,kangaroo
SNV-312,water,EXCLUDE,EXCLUDE
SNY-315,deer,FOUND,deer
SNY-315,american,EXCLUDE,EXCLUDE
SNY-315,squirrel,FOUND,squirrel
SNY-315,possum,FOUND,possum
SNY-315,dog,FOUND,dog
SNY-315,cat,FOUND,cat
SNY-315,rabbit,FOUND,rabbit
SNY-315,zebra,FOUND,zebra
SNY-315,tiger,FOUND,tiger
SNY-315,lion,FOUND,lion
SNY-315,leopard,FOUND,leopard
SNY-315,antelope,FOUND,antelope
SNY-315,cougar,FOUND,cougar
SNY-315,bear,FOUND,bear
SNY-315,polar,FOUND,polar
SNY-315,wolf,FOUND,wolf
SNY-315,sheep,FOUND,sheep
SNY-315,goat,FOUND,goat
SNY-315,cow,FOUND,cow
SNY-315,horse,FOUND,horse
SOE-320,chicken,FOUND,chicken
SOE-320,goat,FOUND,goat
SOE-320,rhinoceros,FOUND,rhinoceros
SOE-320,cow,FOUND,cow
SOE-320,horse,FOUND,horse
SOE-320,cat,FOUND,cat
SOE-320,dog,FOUND,dog
SOE-320,elephant,FOUND,elephant
SOE-320,zebra,FOUND,zebra
SOE-320,lion,FOUND,lion
SOE-320,bird,FOUND,bird
SOE-320,asian,REPLACE,avian
SOE-320,polar,FOUND,polar
SOQ-329,ant,FOUND,ant
SOQ-329,insect,FOUND,insect
SOQ-329,african,EXCLUDE,EXCLUDE
SOQ-329,elephant,FOUND,elephant
SOQ-329,lion,FOUND,lion
SOQ-329,tiger,FOUND,tiger
SOQ-329,dog,FOUND,dog
SOQ-329,cat,FOUND,cat
SOQ-329,fish,FOUND,fish
SOQ-329,monkey,FOUND,monkey
SOQ-329,hippopotamus,FOUND,hippopotamus
SOQ-329,rhinoceros,FOUND,rhinoceros
SOQ-329,ape,FOUND,ape
SOQ-329,shark,FOUND,shark
SOQ-329,dolphin,FOUND,dolphin
SOQ-329,seal,FOUND,seal
SOQ-329,polar,FOUND,polar
SOQ-329,bear,FOUND,bear
SOQ-329,bird,FOUND,bird
SOQ-329,crane,FOUND,crane
SOQ-329,swan,FOUND,swan
SOQ-329,pigeon,FOUND,pigeon
SOQ-329,insect,FOUND,insect
SOX-335,tiger,FOUND,tiger
SOX-335,lion,FOUND,lion
SOX-335,elephant,FOUND,elephant
SOX-335,water,EXCLUDE,EXCLUDE
SOX-335,dolphin,FOUND,dolphin
SOX-335,fish,FOUND,fish
SOX-335,penguin,FOUND,penguin
SOX-335,monkey,FOUND,monkey
SOX-335,shark,FOUND,shark
SOX-335,whale,FOUND,whale
SOX-335,fish,FOUND,fish
SPA-338,frog,FOUND,frog
SPA-338,horse,FOUND,horse
SPA-338,tiger,FOUND,tiger
SPA-338,lion,FOUND,lion
SPA-338,water,EXCLUDE,EXCLUDE
SPA-338,hippopotamus,FOUND,hippopotamus
SPA-338,dolphin,FOUND,dolphin
SPA-338,shark,FOUND,shark
SPA-338,fish,FOUND,fish
SPA-338,zebra,FOUND,zebra
SPA-338,gazelle,FOUND,gazelle
SPA-338,tiger,FOUND,tiger
SPA-338,alligator,FOUND,alligator
SPA-338,crocodile,FOUND,crocodile
SPA-338,african,EXCLUDE,EXCLUDE
SPA-338,elephant,FOUND,elephant
SPC-340,dog,FOUND,dog
SPC-340,cat,FOUND,cat
SPC-340,chicken,FOUND,chicken
SPC-340,rooster,FOUND,rooster
SPC-340,pig,FOUND,pig
SPC-340,bird,FOUND,bird
SPC-340,horse,FOUND,horse
SPC-340,cow,FOUND,cow
SPC-340,zebra,FOUND,zebra
SPC-340,feline,FOUND,feline
SPC-340,leopard,FOUND,leopard
SPC-340,bear,FOUND,bear
SPC-340,walrus,FOUND,walrus
SPC-340,seal,FOUND,seal
SPC-340,dolphin,FOUND,dolphin
SPC-340,african,EXCLUDE,EXCLUDE
SPC-340,elephant,FOUND,elephant
SPC-340,monkey,FOUND,monkey
SPC-340,spider,FOUND,spider
SPC-340,snake,FOUND,snake
SPH-344,elephant,FOUND,elephant
SPH-344,zebra,FOUND,zebra
SPH-344,bird,FOUND,bird
SPH-344,dog,FOUND,dog
SPH-344,cat,FOUND,cat
SPH-344,fish,FOUND,fish
SPH-344,lion,FOUND,lion
SPH-344,tiger,FOUND,tiger
SPH-344,deer,FOUND,deer
SPH-344,hippopotamus,FOUND,hippopotamus
SPL-436,horse,FOUND,horse
SPL-436,wolf,FOUND,wolf
SPL-436,dog,FOUND,dog
SPL-436,cow,FOUND,cow
SPL-436,hyena,FOUND,hyena
SPL-436,lion,FOUND,lion
SPL-436,tiger,FOUND,tiger
SPL-436,bear,FOUND,bear
SPL-436,feline,FOUND,feline
SPL-436,walrus,FOUND,walrus
SPL-436,seal,FOUND,seal
SPL-436,polar,FOUND,polar
SPL-436,porcupine,FOUND,porcupine
SPL-436,horse,FOUND,horse
SPL-436,bull,FOUND,bull
SPL-436,oxen,FOUND,oxen
SPV-450,dog,FOUND,dog
SPV-450,cat,FOUND,cat
SPV-450,bird,FOUND,bird
SPV-450,pig,FOUND,pig
SPV-450,elephant,FOUND,elephant
SPV-450,african,EXCLUDE,EXCLUDE
SPV-450,alligator,FOUND,alligator
SPV-450,snake,FOUND,snake
SPV-450,frog,FOUND,frog
SPV-450,fish,FOUND,fish
SPV-450,rodents,REPLACE,rodent
SPV-450,boar,FOUND,boar
SPV-450,lion,FOUND,lion
SPV-450,tiger,FOUND,tiger
SPV-450,wolf,FOUND,wolf
SPV-450,coyote,FOUND,coyote
SPV-450,chicken,FOUND,chicken
SPV-450,rooster,FOUND,rooster
SPV-450,bunny,FOUND,bunny
SPX-452,cat,FOUND,cat
SPX-452,dog,FOUND,dog
SPX-452,dolphin,FOUND,dolphin
SPX-452,shark,FOUND,shark
SPX-452,alligator,FOUND,alligator
SPX-452,crocodile,FOUND,crocodile
SPX-452,bird,FOUND,bird
SPX-452,bear,FOUND,bear
SPX-452,coyote,FOUND,coyote
SPX-452,wolf,FOUND,wolf
SPX-452,fish,FOUND,fish
SPX-452,water,EXCLUDE,EXCLUDE
SPX-452,snail,FOUND,snail
SPX-452,australian,EXCLUDE,EXCLUDE
SPX-452,asian,REPLACE,avian
SPX-452,grizzly,FOUND,grizzly
SPX-452,hyena,FOUND,hyena
SPX-452,snake,FOUND,snake
SPX-452,frog,FOUND,frog
SPX-452,toad,FOUND,toad
SPX-452,lion,FOUND,lion
SPX-452,leopard,FOUND,leopard
SRF-483,lion,FOUND,lion
SRF-483,bear,FOUND,bear
SRF-483,lion,FOUND,lion
SRF-483,cat,FOUND,cat
SRF-483,dog,FOUND,dog
SRF-483,lizard,FOUND,lizard
SRF-483,bird,FOUND,bird
SRF-483,falcon,FOUND,falcon
SRF-483,pelican,FOUND,pelican
SRF-483,african,EXCLUDE,EXCLUDE
SRF-483,pig,FOUND,pig
SRF-483,horse,FOUND,horse
SRF-483,chicken,FOUND,chicken
SRF-483,hog,FOUND,hog
SRF-483,feline,FOUND,feline
SRF-483,duck,FOUND,duck
SRR-498,dog,FOUND,dog
SRR-498,cat,FOUND,cat
SRR-498,horse,FOUND,horse
SRR-498,turtle,FOUND,turtle
SRR-498,ape,FOUND,ape
SRR-498,monkey,FOUND,monkey
SRR-498,pony,FOUND,pony
SRR-498,tiger,FOUND,tiger
SRR-498,shark,FOUND,shark
SRR-498,lizard,FOUND,lizard
SRR-498,reptile,FOUND,reptile
SRR-498,ant,FOUND,ant
SRR-498,worm,FOUND,worm
SRR-498,bird,FOUND,bird
SRR-498,bear,FOUND,bear
SRR-498,goat,FOUND,goat
SRR-498,deer,FOUND,deer
SRR-498,lion,FOUND,lion
SSG-520,tiger,FOUND,tiger
SSG-520,bird,FOUND,bird
SSG-520,monkey,FOUND,monkey
SSG-520,whale,FOUND,whale
SSG-520,fish,FOUND,fish
SSG-520,shark,FOUND,shark
SSG-520,panther,FOUND,panther
SSG-520,cat,FOUND,cat
SSG-520,dog,FOUND,dog
SSG-520,snake,FOUND,snake
SSG-520,turtle,FOUND,turtle
SSG-520,crab,FOUND,crab
SSG-520,water,EXCLUDE,EXCLUDE
SSZ-539,pig,FOUND,pig
SSZ-539,cow,FOUND,cow
SSZ-539,horse,FOUND,horse
SSZ-539,cat,FOUND,cat
SSZ-539,fish,FOUND,fish
SSZ-539,dog,FOUND,dog
SSZ-539,monkey,FOUND,monkey
SSZ-539,alligator,FOUND,alligator
SSZ-539,monkey,FOUND,monkey
SSZ-539,hippopotamus,FOUND,hippopotamus
SSZ-539,dolphin,FOUND,dolphin
SSZ-539,shark,FOUND,shark
SSZ-539,rainbow,EXCLUDE,EXCLUDE
SUG-544,dog,FOUND,dog
SUG-544,cat,FOUND,cat
SUG-544,pig,FOUND,pig
SUG-544,cow,FOUND,cow
SUG-544,chicken,FOUND,chicken
SUG-544,elephant,FOUND,elephant
SUG-544,monkey,FOUND,monkey
SUG-544,fish,FOUND,fish
SUG-544,african,EXCLUDE,EXCLUDE
SUG-544,dolphin,FOUND,dolphin
SUG-544,zebra,FOUND,zebra
SUG-544,shark,FOUND,shark
SUG-544,turtle,FOUND,turtle
SUG-544,cow,FOUND,cow
SUT-556,elephant,FOUND,elephant
SUT-556,african,EXCLUDE,EXCLUDE
SUT-556,turtle,FOUND,turtle
SUT-556,zebra,FOUND,zebra
SUT-556,monkey,FOUND,monkey
SUT-556,dog,FOUND,dog
SUT-556,cat,FOUND,cat
SUT-556,lizard,FOUND,lizard
SUT-556,reptile,FOUND,reptile
SUT-556,bear,FOUND,bear
SUT-556,dragon,FOUND,dragon
SUT-556,horse,FOUND,horse
SUT-556,pig,FOUND,pig
SUT-556,cow,FOUND,cow
SUT-556,bird,FOUND,bird
SUV-558,lion,FOUND,lion
SUV-558,zebra,FOUND,zebra
SUV-558,feline,FOUND,feline
SUV-558,leopard,FOUND,leopard
SUV-558,elephant,FOUND,elephant
SUV-558,zebra,FOUND,zebra
SUV-558,snake,FOUND,snake
SUV-558,monkey,FOUND,monkey
SUV-558,gorilla,FOUND,gorilla
SUV-558,african,EXCLUDE,EXCLUDE
SUV-558,tiger,FOUND,tiger
SUV-558,cub,FOUND,cub
SUV-558,ant,FOUND,ant
SUV-558,dragon,FOUND,dragon
SUV-558,zebra,FOUND,zebra
SUV-558,horse,FOUND,horse
SUV-558,cow,FOUND,cow
SUV-558,sheep,FOUND,sheep
SUV-558,chicken,FOUND,chicken
SVA-563,rhinoceros,FOUND,rhinoceros
SVA-563,primate,FOUND,primate
SVA-563,chipmunk,FOUND,chipmunk
SVA-563,african,EXCLUDE,EXCLUDE
SVA-563,gorilla,FOUND,gorilla
SVA-563,dog,FOUND,dog
SVA-563,cat,FOUND,cat
SVA-563,pets,EXCLUDE,EXCLUDE
SVA-563,fish,FOUND,fish
SVA-563,frog,FOUND,frog
SVA-563,snake,FOUND,snake
SVA-563,caterpillar,FOUND,caterpillar
SVA-563,african,EXCLUDE,EXCLUDE
SVA-563,rhinoceros,FOUND,rhinoceros
SVA-563,buffalo,FOUND,buffalo
SVA-563,horse,FOUND,horse
SVA-563,antelope,FOUND,antelope
SVA-563,deer,FOUND,deer
SVA-563,sheep,FOUND,sheep
SVH-570,dog,FOUND,dog
SVH-570,cat,FOUND,cat
SVH-570,rabbit,FOUND,rabbit
SVH-570,pets,EXCLUDE,EXCLUDE
SVH-570,rodents,REPLACE,rodent
SVH-570,guinea,EXCLUDE,EXCLUDE
SVH-570,penguin,FOUND,penguin
SVH-570,african,EXCLUDE,EXCLUDE
SVH-570,jaguar,FOUND,jaguar
SVH-570,lion,FOUND,lion
SVH-570,feline,FOUND,feline
SVH-570,prairie,EXCLUDE,EXCLUDE
SVH-570,gorilla,FOUND,gorilla
SVH-570,elephant,FOUND,elephant
SVH-570,tiger,FOUND,tiger
SVY-587,zebra,FOUND,zebra
SVY-587,african,EXCLUDE,EXCLUDE
SVY-587,penguin,FOUND,penguin
SVY-587,asian,REPLACE,avian
SVY-587,alligator,FOUND,alligator
SVY-587,dog,FOUND,dog
SVY-587,cat,FOUND,cat
SVY-587,lizard,FOUND,lizard
SVY-587,reptile,FOUND,reptile
SVY-587,crab,FOUND,crab
SVY-587,water,EXCLUDE,EXCLUDE
SVY-587,jellyfish,FOUND,jellyfish
SVY-587,turtle,FOUND,turtle
SVY-587,bird,FOUND,bird
SVY-587,chick,FOUND,chick
SVY-587,hen,FOUND,hen
SVY-587,rooster,FOUND,rooster
SVY-587,crow,FOUND,crow
SZA-781,cat,FOUND,cat
SZA-781,dog,FOUND,dog
SZA-781,pig,FOUND,pig
SZA-781,cow,FOUND,cow
SZA-781,chicken,FOUND,chicken
SZA-781,rooster,FOUND,rooster
SZA-781,frog,FOUND,frog
SZA-781,snake,FOUND,snake
SZA-781,lizard,FOUND,lizard
SZA-781,reptile,FOUND,reptile
SZA-781,badger,FOUND,badger
SZA-781,bulldog,FOUND,bulldog
SZA-781,puppy,FOUND,puppy
SZA-781,kitten,FOUND,kitten
SZA-781,goose,FOUND,goose
SZA-781,duck,FOUND,duck
